"lat","lng","color","name","sid","nid"
"28.5256624","77.1947044","#d1e281","bold_white","fwZB_ura5An8","i650"
"31.1964741","75.7793023","#ac98e2","patient_tomato","c_jfOyaG_ke5","i651"
"28.4626773","77.0284258","#84f4ff","small_lime","-oJM-8NptDI2","i652"
"13.0481384","77.6331780","#d66691","architectural_turquoise","h_LXaf5xOB5o","i653"
"13.0670801","77.6067421","#c374e8","loose_pink","MVgSl8eu-u_H","i654"
"28.5608283","77.2514713","#fc50dc","nervous_lavender","gwlMe-Tu3X76","i655"
"13.0709521","77.4987933","#f98ee7","semantic_olive","9omGUKrfFu4T","i656"
"18.7525756","73.8564248","#c8b0f4","quiet_blue","J8bEodVTnKE2","i657"
"17.5524626","78.1997238","#ff3dcb","patient_amethyst","sTNvThgfl08f","i658"
"18.9527630","72.8369364","#c4177c","excited_scarlet","7SUgHyfw0acs","i659"
"12.9739083","77.6374433","#c2defc","educational_azure","j-tO2nVnsD30","i660"
"28.8303376","77.0943952","#f2786d","beautiful_blue","8HaJ0pWpbyHW","i661"
"21.1725029","72.8694107","#ad4730","uniform_fuchsia","pXXxA95SWP5k","i662"
"11.1096067","76.0517650","#53eda0","quaint_coffee","sq4chNUtfWO3","i663"
"28.6439998","77.2781295","#5b56b5","ratty_indigo","6NPCmmabBNzt","i664"
"20.2396174","85.8395687","#f72ca9","scornful_gray","JODR4Weg7SIU","i665"
"28.3775900","76.9369067","#0cd119","chief_coffee","aL5JIejW6S1X","i666"
"19.0270753","72.8738152","#cc8e2a","economic_amethyst","lfLMVRwtqjki","i667"
"12.9135417","80.2335573","#2ec9bf","competent_lime","FwdAeTX4pTg8","i668"
"12.9801020","74.8157485","#76edc5","intensive_scarlet","SNJFCw1B1wED","i669"
"12.9837102","77.7659975","#6a9dc4","integrated_azure","mRgn_PjKphYp","i670"
"30.8824334","75.9310409","#67d140","gigantic_blush","txuR9N-579j6","i671"
"18.9629510","72.8307605","#2ce857","formidable_gray","gUaTac9-zbqW","i672"
"18.7579028","73.8678184","#db98e2","exciting_gray","S3a7iO6_dlup","i673"
"21.1609872","72.8779476","#7bb524","ok_blush","WjG-Ts7U37s6","i674"
"14.8770969","74.1155516","#9fe6f9","mutual_crimson","3NOAv4o5QLww","i675"
"28.6089478","77.0553363","#91ff8c","promising_apricot","qYjj9DwtHVco","i676"
"21.1735180","72.8549971","#04ef72","agreed_turquoise","gN1HMM_ZsgYP","i677"
"19.0638933","72.9258467","#91f2d1","steady_yellow","tJsLs0rosxm5","i678"
"19.8641246","75.3258382","#e3ccff","relaxed_amaranth","Hxzy6MU8oUKq","i679"
"19.1459436","72.8467918","#ce1864","pleasant_amaranth","Wovy3jQfSNcZ","i680"
"21.1990514","72.8702196","#f7bef1","subsequent_red","6q0Cpmob7Uhc","i681"
"13.2357367","77.6774333","#c0d9f9","blind_red","G9nPeAENA0PJ","i682"
"28.5366170","77.3884340","#61ccd8","early_red","90YqPK01HPVn","i683"
"28.5569152","77.1703108","#b6a2e8","curved_tan","yBL-PL9IuSwE","i684"
"21.0348650","75.8592867","#3afc81","loose_teal","TT94UGdtpp-x","i685"
"13.0198533","77.5378383","#6388d8","natural_indigo","idNtrpI3ktjj","i686"
"28.6389322","77.3594072","#41a300","doubtful_red","lIto-RQNyisO","i687"
"28.6331600","77.3988167","#9ddddc","victorian_chocolate","8du4Mymv0QB8","i688"
"28.3776783","76.9367433","#c49d01","consistent_green","FHzsiW0Cb0-3","i689"
"21.1666333","72.8698249","#ea920e","tart_coral","piTprOaGu4PS","i690"
"19.0771098","72.8397485","#3d268e","red_azure","nyNm9vfhlWK3","i691"
"13.2488682","77.5610603","#85e2b1","lonely_azure","-tnmxj9x96E6","i692"
"12.9634700","77.5445733","#7fea69","kind_red","alXwxYWnImoC","i693"
"28.6286865","77.2953407","#ef6d53","cultural_cyan","vyva2tMwnEPy","i694"
"28.5139783","77.0674900","#116cdb","small_coffee","b-V6a_IqgNuW","i695"
"28.1063331","76.5937642","#dd8604","ridiculous_brown","AvLe-UXrBMEp","i696"
"28.4967762","77.0593441","#3ddb3d","sophisticated_bronze","Jv2hjwSMeQ6F","i697"
"17.3685200","78.5148567","#5abc21","delighted_plum","Ml8DQIDxDrYQ","i698"
"8.1900817","77.6996667","#b520f9","busy_azure","Y670RYCilSGw","i699"
"19.8407578","75.2370090","#baea8c","long_sapphire","OBIKR_kF8ZkJ","i700"
"14.8770808","74.1155168","#d12e3e","dead_peach","0fTEkv9rQdU2","i701"
"19.0605310","73.0026242","#dd35be","yummy_pink","jm7_aJov3lLr","i702"
"22.5728448","88.4873920","#53e26e","lexical_amethyst","M2bdVJwaA0pv","i703"
"18.5274013","73.9455711","#cce1ff","pregnant_blue","BB9jQQzgxpWs","i704"
"19.0627702","72.8441174","#6236d1","short_purple","bOUFuwwqYnD1","i705"
"28.5166366","77.2021532","#178c10","wide_apricot","AdjrD7YzGN4_","i706"
"28.5448574","77.2692705","#ddf7a5","royal_magenta","qkQpeB_K9xuP","i707"
"19.0477186","72.8599428","#77c3d6","toxic_chocolate","aYzMbLd0cNsG","i708"
"28.5006603","77.3189312","#8772d8","unpleasant_turquoise","7sO2-oPSCKJB","i709"
"28.7217773","76.8720145","#aefccc","giant_olive","9fM5aTCQutS_","i710"
"21.1861759","72.7803812","#34e5ca","determined_amber","oB8RDImJh1hJ","i711"
"28.5120766","77.0790503","#4952cc","islamic_purple","UIW6OAltmSP6","i712"
"28.8302671","77.0945169","#3103af","empirical_lime","LXRtB-zmB3oh","i713"
"22.2382839","88.3738875","#fcc4ce","select_lavender","YVTeeGD3aFRU","i714"
"28.6142768","77.2844680","#ea2775","relieved_silver","aFqyOy_D4Njn","i715"
"18.9629510","72.8307605","#5ac115","eager_blue","25oRqH6JJNIh","i716"
"18.9546485","72.8371907","#b6b3fc","senior_moccasin","zNUEr9q6Ruzu","i717"
"12.9174778","77.6276240","#d86f3e","annual_olive","VBhlwTn_GEO4","i718"
"18.8588140","73.8784883","#fcf8ba","drunk_turquoise","ZP8nTPz9n5Bm","i719"
"19.0011196","72.8549830","#ff96c8","coastal_tomato","QW2MxaOCKuRi","i720"
"28.5259833","77.1946981","#eae467","cheerful_tomato","vgjyOLDXReUb","i721"
"12.5343384","80.1618065","#ad1f1d","dull_gray","-jzvKDeAUXS0","i722"
"23.2542136","77.4733752","#d66242","spectacular_aquamarine","S_W_stra65lw","i723"
"28.7104201","77.2189804","#a3ffa3","sweet_harlequin","E275QXYc0kFu","i724"
"28.5127337","77.0682964","#82d854","lucky_peach","cDnBPG-lssaR","i725"
"18.7521660","73.8722286","#f47fa6","revolutionary_beige","hLWtBxbghif_","i726"
"18.4624047","73.8384698","#ef511c","funny_fuchsia","lwWb_LIq16wX","i727"
"23.8444885","80.3981229","#91db51","progressive_rose","bxF1dE57kAg0","i728"
"19.0213297","72.8621590","#07edbf","short_teal","9HGGeZcdX7WT","i729"
"28.6112880","77.2935260","#011791","slim_teal","TLkU1BOzDwN2","i730"
"15.2890942","73.9217488","#eaf489","mass_peach","0op9HsPOym4I","i731"
"13.0056606","77.6467950","#10ed10","improved_chocolate","aCVAxA88QuYL","i732"
"19.0633211","73.0157436","#76aa16","proud_maroon","Tk2NOK8LsDvj","i733"
"28.6089478","77.0553363","#93e273","iraqi_silver","9Nr_IYA6T7DM","i734"
"28.3775350","76.9365283","#a5265d","shrill_blush","mSrGaVVvoYZN","i735"
"16.2301648","80.3291661","#8bd660","deafening_indigo","blweGmMs39uF","i736"
"21.6357831","73.0458775","#1421e0","right_black","z4j_8rsM2B8v","i737"
"19.0408707","72.8518490","#a6c9f4","weak_jade","SoDlwgQ1g0MR","i738"
"19.0633064","73.0160006","#06dce8","chief_bronze","iix7Hp7XvMSY","i739"
"22.9505070","76.0327469","#f72e6e","continuing_coffee","t-y74XS_iBAZ","i740"
"28.5448617","77.2689869","#306f8e","alleged_teal","7Pcn1gs3W7aG","i741"
"19.0627200","72.8441540","#3982c6","sick_tan","cKwyVUNmbVYQ","i742"
"21.1609872","72.8779476","#654ff7","ancient_rose","oteqFIr-ONnk","i743"
"18.6470522","73.7690739","#80acfc","mobile_tan","gJQlxZawoi7-","i744"
"12.8587361","77.5879321","#bf8835","nasty_amaranth","pHaolVgmylI-","i745"
"18.9597649","72.8370886","#e2bcf4","technical_tomato","CBeI7kuuH7az","i746"
"28.6409678","77.3518952","#91b1e0","financial_silver","gDVU55kNTCQn","i747"
"18.9629510","72.8307605","#3b67ed","sleepy_orange","OQ9MF2zQFp_j","i748"
"28.6290722","77.3042290","#4e95ed","calm_copper","PFAGsAK2QVM0","i749"
"22.7252382","88.3481452","#f2cf4f","special_olive","2bqoSNiU3CGG","i750"
"28.6142308","77.2845113","#aaf954","atomic_harlequin","Fx8H0jQd3_kt","i751"
"21.1640887","72.8831103","#a70be0","miniature_apricot","UBltN2nYnRjv","i752"
"28.7099969","77.2056293","#5db7d8","crazy_violet","Pn4_Q7XFs8l6","i753"
"19.2235018","73.1525664","#db8e4e","red_red","E_3_-pfkeZoH","i754"
"28.6331385","77.3989027","#32babc","fierce_beige","QkbQ6K_aYBYG","i755"
"12.8577660","77.4294977","#e87daf","chief_salmon","r4OOQmoyMcM9","i756"
"17.4443755","78.3918472","#56e2e2","unfair_fuchsia","LrAH3CWCGQAJ","i757"
"23.2403208","77.4376106","#aaea20","unpleasant_scarlet","H2syZLov_uXi","i758"
"19.0139745","73.0296653","#10b515","delightful_chocolate","CPIjqHnPZEXn","i759"
"28.5443183","77.0304950","#ea4d57","nursing_apricot","5MIA1m60qDOP","i760"
"21.1861215","72.7801448","#6ec1c9","troubled_apricot","ej4QwkEQwP3Z","i761"
"20.3538625","72.9270881","#f7eb8f","strong_violet","fqlMp_Y8WRC8","i762"
"28.6049443","77.3196990","#8520c9","advisory_jade","2UyIoFALSgQv","i763"
"28.6526904","77.0952392","#e27398","anxious_orange","0liLx680p3X_","i764"
"28.3776883","76.9365617","#5b43f2","effective_aqua","2M5puSAR1Uhy","i765"
"22.4455126","88.4162171","#026d68","eldest_yellow","kqOu59-FgtIA","i766"
"19.1462251","72.8371319","#76fcc6","explicit_purple","-qxlDQBUpafM","i767"
"22.6921555","88.3827293","#2394a8","worthwhile_plum","Llq2jSaI2RIz","i768"
"28.7217773","76.8720145","#ccffb2","bottom_white","hHesIq88cUWn","i769"
"28.6689829","77.2730212","#8a97db","relieved_purple","9vKm7wRz47kT","i770"
"28.5141452","77.0670595","#17b53e","insufficient_sapphire","9zrmOyQGQqRi","i771"
"28.5787477","77.2627669","#2bf2ac","diverse_rose","6D3-akMpqtIp","i772"
"21.1668788","72.8687172","#e85ce1","insufficient_peach","ctRnFpdVVrlY","i773"
"12.9090252","77.6226318","#e85f9c","dear_yellow","tUGQrr1JfUvq","i774"
"28.1063331","76.5937642","#2756bc","little_teal","kFHYND1gstxZ","i775"
"28.6045756","77.3185430","#ef5bcf","primary_moccasin","bxBZO-FTLQ9-","i776"
"17.3694257","78.5013696","#37ba30","numerous_purple","H0tadpZXa2bo","i777"
"29.9339200","74.9423827","#b1c7ef","alive_azure","NNXd-8NiRF3g","i778"
"18.7543447","73.8560573","#e0d23c","uninterested_coffee","Bea0JNpGWdRs","i779"
"26.9603810","75.7741910","#ddc804","purple_crimson","22XIGboJ4EMd","i780"
"28.5393147","77.3893040","#a4d142","accurate_blue","H2PPpsu-OP8X","i781"
"21.1717862","72.8812704","#dbb2f7","crooked_orange","K52LyFLPqcuM","i782"
"13.2493982","77.5602971","#3dc659","tough_silver","ipzW7eGzWrVe","i783"
"28.5909694","77.3086077","#a3f7e7","slight_peach","H-fEp-VuxiRY","i784"
"28.6493347","77.2360248","#c2f6f9","repulsive_coffee","aGmIocAbMrWa","i785"
"27.2157316","77.9680502","#d53ee0","helpful_blue","ufVT3HV_j1iY","i786"
"28.4911487","77.2970096","#6fe276","slippery_coffee","UyoaQ8hJinRj","i787"
"28.6030943","77.3757163","#165287","new_amber","fbojc5hXU5Tr","i788"
"17.4686698","78.4330795","#8829c4","thundering_amethyst","4D6GuxRwyjMx","i789"
"8.5254470","76.9421603","#71e2a0","splendid_crimson","RtzNnCveYFQ8","i790"
"28.5863676","77.3192073","#7b5bbf","difficult_sapphire","cUW-wekJ3Z7i","i791"
"28.5876738","77.3066763","#f9d570","elated_aqua","MOoQ8t3xGfBp","i792"
"23.4827846","72.0144298","#c5a7ef","insufficient_amber","ygHvF7QBPzt7","i793"
"19.0617083","72.9233217","#bfd34e","comfortable_amethyst","BwDCXf9RCP_V","i794"
"19.0632801","73.0158892","#ed63b3","fine_orange","37_I-cF7MpTj","i795"
"28.6275716","77.2899501","#ae0bc4","iraqi_white","GQ-HRxAwgNc5","i796"
"13.0670655","77.6067500","#011e7c","objective_teal","acEmOpywqz4m","i797"
"28.6044878","77.3185200","#afffec","impossible_gray","2-QTBkflpXdi","i798"
"28.4152764","77.2880465","#231b91","consistent_apricot","Hh35w13ZqOrj","i799"
"28.5256624","77.1947044","#e8827d","minor_silver","5XteTeej6SmW","i800"
"18.5283889","73.9337345","#80f413","ministerial_jade","sj42KlUYz7k1","i801"
"28.6836978","77.0123645","#f26aae","chief_sapphire","t7QQB73BZXEy","i802"
"19.0651136","72.8526643","#f27da0","bored_green","eiaAdk7qyboS","i803"
"19.1909601","72.8733948","#ed9255","radical_jade","9mUMBeY3zhIh","i804"
"22.4857405","88.3552950","#410ddd","colorful_silver","6wvNXFwptkg9","i805"
"28.5449131","77.2693074","#6abc05","architectural_beige","4JurhTvPcV7A","i806"
"20.4131501","72.8879160","#6ea0d8","shared_copper","D6YjEEKoy9fi","i807"
"26.9151625","75.7691511","#25ed17","ugliest_turquoise","JzS8RJPzz5iN","i808"
"19.0639781","72.9258520","#0aa1d3","cooing_amethyst","MrSO_H2ly-R8","i809"
"18.5274169","73.9457462","#eaa4ad","adorable_emerald","m17b44pjZVz9","i810"
"12.9994738","77.6739961","#9123ff","purple_amethyst","1bq3TzvLFP7o","i811"
"28.6329094","77.3992374","#98f2a6","preferred_emerald","qKCUflJJMbBE","i812"
"19.1359438","72.8369628","#0e873e","secondary_peach","0_sTy2F2bCEU","i813"
"23.2513884","77.4617793","#b5c8f4","required_coffee","-r9EVujwtm-j","i814"
"19.1703333","73.2468040","#6bc4d6","super_green","MbW25SOziNs-","i815"
"28.6336751","77.3980511","#f4abe2","digital_amethyst","t4cB9wxa7-vb","i816"
"28.4838286","77.3185148","#99b52d","exclusive_violet","q-onvUuocpjX","i817"
"22.7307116","75.8944091","#e8aefc","near_gold","PM0ABG9o5_yL","i818"
"12.8249696","77.6683032","#04e539","reduced_plum","OCLsWAYbDd3l","i819"
"23.8444599","80.3981878","#af4618","everyday_apricot","DV9nYNsZQkHx","i820"
"28.3771321","76.9331569","#bae83e","positive_apricot","oe8jKpSiH5xB","i821"
"21.1640887","72.8831103","#63e8b7","loyal_teal","r6gHOxKOJZjF","i822"
"30.6773583","76.7024817","#f4bd92","big_maroon","ePs-Cj5idvOy","i823"
"13.0782868","77.5012444","#c1fbff","neat_pink","i19LV2bhFjVW","i824"
"17.4684483","78.4331050","#ff9efd","official_aquamarine","M1d7EqQHfMW7","i825"
"28.6577250","77.2244130","#b0d4f2","psychological_blue","VDFC-cE5sZuI","i826"
"19.1909582","72.8733860","#17b2aa","kind_silver","2aqHNyYbpsfU","i827"
"29.9339202","74.9423739","#f77d36","nearby_pink","Akb4PMLRhSn-","i828"
"19.0739501","72.9174495","#f492cf","handsome_turquoise","UOM0TVbJK8qu","i829"
"12.8374321","79.9444405","#e2b585","wonderful_fuchsia","yrE_Sh_YqpEN","i830"
"28.3775250","76.9364433","#e8856a","nutritious_aqua","bHIsCfvHqFQu","i831"
"21.1964017","72.8626317","#f9a7db","quickest_chocolate","g2dncKD2btcF","i832"
"18.9601567","72.8369344","#fce835","worthwhile_amethyst","tgtrNc4eqSHB","i833"
"28.5141582","77.2682996","#e04341","independent_lavender","Ba9DOrCckQVd","i834"
"21.2009481","72.8635481","#26b5a1","elegant_blush","P3y9-CG0GLMI","i835"
"28.5259666","77.1946202","#c595db","institutional_turquoise","3YTqoMhHJiRT","i836"
"18.6872157","72.9940482","#47ffbb","mute_rose","sjrpMb4ooI2s","i837"
"13.0923729","80.2445036","#bef48b","immense_gold","37RUKziOwNwy","i838"
"28.7217773","76.8720145","#1ecec8","decisive_tomato","uDa2bcwtmnZb","i839"
"28.3784154","76.9331614","#e6f48b","proper_scarlet","fMfQYOBNztHR","i840"
"19.0417017","72.8528150","#d13723","sole_scarlet","7drEoK2peTff","i841"
"12.9589781","77.6553950","#91f2bc","combined_ivory","giyL27UlEulX","i842"
"28.6302367","77.0370815","#5ab6c4","organisational_scarlet","YrqpeSVUqTka","i843"
"19.1909238","72.8733693","#0e914b","aggressive_teal","VpS5GvLr72GG","i844"
"12.9421746","77.7005918","#441ebf","quick_coffee","jGV4PIoz6HoM","i845"
"12.9604937","77.5480218","#8fbcd8","considerable_crimson","mXoNXxKipgc6","i846"
"19.0622244","72.9226175","#960f21","soft_emerald","BhnfGJ-qzYGj","i847"
"8.5261534","76.9447383","#42d11b","confused_teal","ebbzPh3CsyEp","i848"
"21.1758988","72.8736675","#00681a","causal_purple","DGHHjHKsIdmD","i849"
"18.7544574","73.8573879","#ce4c06","shaky_amber","P5lKmN6tzX0z","i850"
"17.4686164","78.4331087","#d34782","advisory_blush","RMHJtbi9vgbY","i851"
"19.0633698","73.0159659","#db7664","loyal_scarlet","F3dWJ_Nv4aBn","i852"
"28.6332104","77.3988792","#f2dc1d","primitive_indigo","T3ksW4QwrXZu","i853"
"21.2001004","72.8694538","#61e286","safe_copper","DwIUfFW-J6O5","i854"
"23.2595969","77.4668036","#e5e56e","late_beige","WtI4GBMDcFtt","i855"
"11.1991150","77.3301316","#ff4f9b","uncomfortable_emerald","lPFH4adAJCsZ","i856"
"17.5499174","78.2054033","#dd6891","square_teal","x4djwo9d4JQX","i857"
"27.9205042","78.0726404","#b302ce","wise_amethyst","oeh18eZYn6gA","i858"
"19.0139402","73.0303082","#5981cc","condemned_tomato","1njeW_4kitVa","i859"
"19.0710317","72.9207718","#23dd61","ugly_scarlet","TY6fGs-j2KrZ","i860"
"28.7127743","77.2080871","#2075d6","fat_black","dPZ8jQ2nBxFT","i861"
"28.6331500","77.3988667","#a42be5","parallel_maroon","raFb5rwmAlv4","i862"
"22.4857613","88.3553210","#a360d6","competent_aqua","DyqJZkbx8wvg","i863"
"28.4838462","77.3184777","#f7e88a","proud_ivory","oJV_ix7wgax7","i864"
"18.7564250","73.8714936","#15a846","immediate_lavender","vdFaRBavqfvM","i865"
"28.6895755","77.1484195","#f7b9d0","square_indigo","rQC3Hfuss0tZ","i866"
"21.1717001","72.8908695","#99f995","liquid_fuchsia","Bt7pKr4m4huz","i867"
"20.2893933","85.8447450","#db7ac4","high_lime","XLgnvClWHSuc","i868"
"29.9339020","74.9423710","#bbe874","confident_bronze","vimkfYTSmbnB","i869"
"28.7217773","76.8720145","#b5c91c","excessive_beige","o6LwQJiHMOCc","i870"
"12.9837500","74.7976417","#f7f499","mighty_blush","U_B-KjRvFwhA","i871"
"18.6226017","73.7405367","#aebc31","clinical_crimson","T7c5OKqvnoc5","i872"
"16.5260731","79.7989269","#7460d1","sensible_cyan","K6b7IKN7MLus","i873"
"21.1722650","72.8689262","#e8b596","willing_lime","e_aZT3nve_4x","i874"
"22.3440150","82.6983963","#fcab8a","unhappy_black","TXx-pfwTHNaU","i875"
"28.5256624","77.1947044","#68afc1","great_lime","VOwHHIQZbPj7","i876"
"18.9660237","73.0632086","#3390a0","bare_amber","ysoBMKjqcLQh","i877"
"12.9605932","77.5481384","#0d3e93","combined_red","MkcmXchhDZLF","i878"
"28.5020883","77.2273067","#5c40f9","ultimate_purple","Fu6xQJVFcj6_","i879"
"21.1639583","72.8828333","#fcb5e9","charming_salmon","53OPGhhKoezR","i880"
"19.0147647","73.0289054","#097a4f","ratty_sapphire","PA2v4XioX2wL","i881"
"19.2937049","73.0475791","#bc5316","particular_ivory","DCMsMRtYf-yz","i882"
"19.0416817","72.8528683","#3fff72","bold_azure","CEr8lbB_NOFe","i883"
"28.5365369","77.3145779","#4c56ad","alleged_teal","zoJTXtJAZNk5","i884"
"19.0654422","72.8762641","#f268bf","clever_cyan","LKOeNwXc0tEb","i885"
"19.0250074","72.8734936","#7a0bc4","vast_emerald","hdXUoJJpSCNk","i886"
"22.2723278","73.1900982","#d5fcae","like_emerald","tctaQ5PSn3Bs","i887"
"21.1753775","72.8757584","#3123ef","beautiful_tomato","edCp2ov_HAYZ","i888"
"28.5479983","77.1015333","#cfe062","unhappy_fuchsia","lrTkZBoG7T7V","i889"
"12.9421729","77.7006248","#4267b5","rare_plum","W1pYY_PGlTh9","i890"
"30.1048467","77.3065717","#3dffc4","helpless_harlequin","inxHcddawA68","i891"
"28.6483312","77.3614172","#a488e2","unfortunate_tan","P9y4najBbzh2","i892"
"27.9074776","78.0741222","#bcb1ef","worldwide_silver","UDUdQ2XXRCnE","i893"
"19.0144053","73.0289054","#6ba4ea","philosophical_tomato","AYtn_u-swo2_","i894"
"18.7088681","73.6914474","#47e88f","keen_peach","hdMe6sUiIGi7","i895"
"8.5260069","76.9446114","#bc383a","funny_yellow","74jKrt6tZ2sf","i896"
"28.6095686","77.3499024","#6d7bd6","primitive_ivory","1FTIcCdzL-CZ","i897"
"19.1713115","73.2450211","#205d8c","low_plum","uC6v0oA9E1Ft","i898"
"28.5489451","77.2151220","#6bf9d8","collective_olive","qNiI6D7k-48Z","i899"
"19.0249956","72.8612393","#6312a5","safe_copper","2BU7zkzKyHvz","i900"
"19.2119213","72.8599912","#cec10c","nutritious_emerald","iAtNemHAnZQj","i901"
"19.0739501","72.9174495","#dd85c1","hard_ivory","FEV-QzRo7fcq","i902"
"17.4175531","78.3613339","#ea9885","shivering_tomato","62GrWwWNHsPX","i903"
"18.7693902","74.2401254","#196f72","increasing_amaranth","T9KEKBqIqcW6","i904"
"12.9174888","77.6276226","#dbf963","gradual_black","lDTpr_FfmNLj","i905"
"21.2005999","72.8625704","#ebf9a9","formidable_gray","BGqyB0gskR4A","i906"
"21.0366520","75.8477760","#5ed666","parliamentary_peach","PXTnNarFK5l2","i907"
"12.9605880","77.5481376","#89ff7a","smart_magenta","JoVoTlGNZNmL","i908"
"28.3786178","76.9330997","#261896","only_chocolate","2lNhR96TVE2y","i909"
"21.1736874","72.8695662","#c9e6ff","sharp_gold","3vjS5q2XRubK","i910"
"12.9506389","77.5624792","#d83911","unemployed_blue","sLjcZ-D6mJdQ","i911"
"21.1982983","72.8640750","#0dba6f","principal_purple","l8DX5d9C6l4g","i912"
"23.2519090","77.4873128","#ff735e","royal_crimson","kFpnyJd2iV5E","i913"
"28.4782630","77.5623983","#a81740","fixed_jade","61izRxP7h5qI","i914"
"28.1892718","76.6230245","#70e070","male_turquoise","3XNd7vaUr-QE","i915"
"30.8247633","75.9892117","#8ba819","inadequate_blush","bFyEVVOSK3uj","i916"
"28.6033805","77.3753290","#2758f9","bright_aquamarine","H20zXGp5Wvbh","i917"
"19.2936888","73.0475760","#e21486","payable_black","nFvoZZ579jsq","i918"
"25.1437116","73.0826606","#8b1bd6","premier_cyan","ylnJRMNVJ2wR","i919"
"22.0564424","70.7831926","#f4d442","ugliest_violet","3eDTMABr_60k","i920"
"21.1640533","72.8828633","#2aaa23","crucial_emerald","jNMWymFUisEe","i921"
"16.5260728","79.7989760","#38ff7d","italian_beige","qIsOM2KX3KZy","i922"
"12.9837333","74.7978100","#17b2ef","personal_amber","e1K9lfmm98t0","i923"
"23.8445017","80.3980982","#b573d6","alive_salmon","tx3hybEDY1qb","i924"
"21.1723322","72.8587481","#ac8ef2","young_amber","ckZgaxRV8Tr-","i925"
"19.0568245","72.8460629","#28c5ed","royal_teal","xqomWK33OpHh","i926"
"28.0495910","76.0823544","#db6dab","related_yellow","u7GYWrZlWnov","i927"
"29.9339003","74.9423637","#77efad","foolish_aqua","XHMEk8r1BnN4","i928"
"12.9166259","77.6262265","#c0def9","current_tan","iavk4r3AJgsv","i929"
"28.6120926","77.2920529","#bf720d","frequent_gray","1x-JG5CDkKMo","i930"
"18.6478072","73.7893457","#879eed","screeching_fuchsia","v3CeaBM3obC9","i931"
"28.3767311","76.9318230","#73d4e2","reliable_lime","LfLipH04Cfbt","i932"
"20.9517367","77.7503037","#f78aea","given_jade","CUtYiLxVmVX_","i933"
"28.5860896","77.2568458","#eaaf77","rural_blue","z36kM-4gfWzW","i934"
"28.3604823","76.9034864","#ddc17a","damp_turquoise","kmIg0EycrB_l","i935"
"19.0415483","72.8523567","#e8c247","bright_ivory","gJT5nXJTjY9N","i936"
"28.6597200","77.1324983","#f4e1ab","empirical_amaranth","o60DLZL80Vpw","i937"
"22.2720867","73.1901067","#8aacf7","marxist_tomato","u-Nk1sOMVeG4","i938"
"21.1736463","72.8724484","#11c61a","shaky_blue","-GG-TgpdVsy3","i939"
"19.0260881","72.8735816","#aaf210","advanced_orange","PM28qvffvE7b","i940"
"28.7101426","77.2230650","#45a3a8","spontaneous_scarlet","Bdkq7weTim0V","i941"
"18.9597649","72.8370886","#f765a9","international_tan","8b_Mk22ywWMW","i942"
"29.9338825","74.9423601","#4a4cba","subjective_tan","t04nH7KeMk1j","i943"
"21.1775217","72.8578017","#8bd5dd","statutory_black","PwVXRy6Yclqo","i944"
"28.3768544","76.9318606","#287bc9","qualified_jade","zaMNBlbLjd1W","i945"
"18.7595658","73.8400771","#b1e562","urban_gold","8Fnvg_yqPvhB","i946"
"29.9339259","74.9423662","#bde226","flexible_ivory","S4Sgwk498ydK","i947"
"28.7099981","77.2232155","#169e5e","rolling_amethyst","ka1xL7NZqOd8","i948"
"21.2274830","81.6638149","#ffbdb7","spare_sapphire","puM2oCViBDFB","i949"
"18.6478104","73.7893897","#f4f98e","healthy_gold","zT_lMtW-lE5r","i950"
"28.6545783","77.1800283","#27c6ce","crooked_teal","VsO7Yh-N8TzT","i951"
"28.5713080","77.2856330","#025def","final_salmon","S34R2qgIlsr6","i952"
"11.3879497","77.8923706","#29d827","thoughtful_silver","L5UkjV3YFWMp","i953"
"19.1185761","72.8391068","#e0a362","secondary_maroon","bidhqLITWKuD","i954"
"28.7006740","77.1295298","#6f46ea","limited_scarlet","D4trnBQuhdFR","i955"
"18.7633511","74.2412258","#eefc80","plain_orange","Ne3uDui0lp-x","i956"
"21.2195042","72.8678264","#5c43cc","sound_coffee","gCipXJPmZ2tl","i957"
"28.3862068","77.5288004","#d275e5","involved_gray","X2P9eCO5j8Zu","i958"
"28.5734468","77.2216783","#8fef96","keen_white","JFjc3M1IH-qY","i959"
"21.1736659","72.8695697","#4a83b2","monthly_violet","fJdVhb-7uyxw","i960"
"26.9225910","75.8074147","#3dc67b","christian_beige","khypjbAOJW2R","i961"
"23.8444983","80.3980775","#bf13ef","fine_scarlet","iQsxSSGl0Ejf","i962"
"28.4367767","76.9904567","#5c0c96","cautious_gray","yFSuet4AJhwn","i963"
"28.5770258","77.0517518","#82addd","positive_coffee","lNElkJ7ax4Ez","i964"
"13.2001767","80.1349583","#78e83c","solid_violet","Z8KDYF0mfvfg","i965"
"19.0257250","72.8742867","#23af3a","preliminary_beige","j3UrGoeK3QnY","i966"
"22.7977194","70.8991546","#f99dd7","hon_plum","KsfMcglIPynp","i967"
"19.0813134","82.1829240","#20d8c0","combined_coral","mYwDpFJM3i54","i968"
"19.1186201","72.8391175","#ffb6ad","generous_plum","4fFkcAsKQo2n","i969"
"19.0654574","72.8762368","#72e266","english_coral","JujJx80VTHui","i970"
"12.9489253","77.5635539","#e8f794","new_gold","DZkFnH1iRJbX","i971"
"12.9837300","74.7977950","#76bc14","average_red","V3SMVA2YGvSW","i972"
